date,variable,Western area rural,Tonkolili,Police traning School,Kenema,Western area,Bo EMC,Western area urban,34 Military Hospital,Port Loko,Bo,Pujehun,Kambia,Koinadugu,Kailahun,Moyamba,Bombali,Kono,National,Kenema (IFRC),Bonthe,Police training School
2014-09-30,cum_contacts,,,,,,,,,,,,,,,,,,,,,
2014-09-30,cum_completed_contacts,,,,,,,,,,,,,,,,,,,,,
2014-09-30,contacts_followed,,,,,,,,,,,,,,,,,,,,,
2014-09-30,new_contacts,,,,,,,,,,,,,,,,,,,,,
2014-09-30,contacts_healthy,,,,,,,,,,,,,,,,,,,,,
2014-09-30,contacts_ill,,,,,,,,,,,,,,,,,,,,,
2014-09-30,contacts_not_seen,,,,,,,,,,,,,,,,,,,,,
2014-09-30,new_completed_contacts,,,,,,,,,,,,,,,,,,,,,
2014-09-30,percent_seen,,,,,,,,,,,,,,,,,,,,,
2014-10-01,population,,434937,,653013,,,,,557978,654142,335574,341690,335471,465048,278119,494139,325003,,,168729,
2014-10-01,new_noncase,7,0,,1,,,7,,3,2,0,0,0,0,0,0,5,25,,0,
2014-10-01,new_suspected,2,0,,2,,,2,,1,1,0,0,0,0,0,0,2,10,,0,
2014-10-01,new_probable,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-01,new_confirmed,6,0,,1,,,10,,10,1,0,0,0,1,1,0,3,33,,0,
2014-10-01,cum_noncase,152,45,,608,,,348,,124,98,5,6,29,281,43,109,45,1894,,1,
2014-10-01,cum_suspected,16,11,,39,,,35,,18,23,1,1,0,18,12,12,43,231,,2,
2014-10-01,cum_probable,0,0,,0,,,1,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-01,cum_confirmed,175,78,,429,,,253,,305,96,19,18,0,530,58,227,23,2212,,1,
2014-10-01,death_suspected,0,0,,4,,,1,,1,0,0,0,0,4,0,0,1,11,,0,
2014-10-01,death_probable,0,0,,0,,,1,,1,0,0,0,0,35,0,0,0,37,,0,
2014-10-01,death_confirmed,4,6,,232,,,9,,18,17,4,1,0,216,8,14,2,532,,1,
2014-10-01,cfr,2,8,,54,,,4,,6,18,21,6,0,41,14,6,0,24,,100,
2014-10-01,etc_new_admission,,,,,,,,,,,,,,,,,,13,,,
2014-10-01,etc_currently_admitted,,,,,,,,,,,,,,,,,,102,,,
2014-10-01,etc_cum_admission,,,,,,,,,,,,,,,,,,1314,,,
2014-10-01,etc_new_deaths,,,,,,,,,,,,,,,,,,4,,,
2014-10-01,etc_cum_deaths,,,,,,,,,,,,,,,,,,512,,,
2014-10-01,etc_new_discharges,,,,,,,,,,,,,,,,,,18,,,
2014-10-01,etc_cum_discharges,,,,,,,,,,,,,,,,,,459,,,
2014-10-01,cum_contacts,680,1465,,2818,,,1329,,2752,846,537,339,,1767,481,1160,345,14621,,102,
2014-10-01,cum_completed_contacts,252,352,,2516,,,696,,524,661,284,50,,1212,246,319,140,7339,,87,
2014-10-01,contacts_followed,428,1113,,271,,,633,,2704,185,253,289,,555,197,841,204,7688,,15,
2014-10-01,new_contacts,16,0,,13,,,14,,73,0,0,0,,14,0,23,0,153,,0,
2014-10-01,contacts_healthy,407,1113,,266,,,515,,2073,183,253,289,,552,196,832,191,6885,,15,
2014-10-01,contacts_ill,0,0,,1,,,2,,18,2,0,0,,0,1,7,13,44,,0,
2014-10-01,contacts_not_seen,21,0,,5,,,118,,48,0,0,0,,3,0,2,0,197,,0,
2014-10-01,new_completed_contacts,66,0,,7,,,10,,0,0,0,0,,8,0,0,0,91,,0,
2014-10-01,percent_seen,98%,100%,,99%,,,98%,,98%,100%,100%,100%,,100%,100%,98%,98%,98%,,100%,
2014-10-03,population,,434937,,653013,,,,,557978,654142,335574,341690,335471,465048,278119,494139,325003,,,168729,
2014-10-03,new_noncase,8,0,,2,,,8,,1,3,0,0,1,0,2,4,0,29,,0,
2014-10-03,new_suspected,2,0,,1,,,1,,0,0,0,1,0,0,0,8,0,13,,0,
2014-10-03,new_probable,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-03,new_confirmed,6,0,,0,,,11,,4,0,0,0,0,0,0,14,0,35,,0,
2014-10-03,cum_noncase,162,47,,615,,,365,,128,102,5,6,30,281,47,113,45,1947,,1,
2014-10-03,cum_suspected,20,13,,43,,,36,,18,23,2,3,0,18,18,20,43,259,,2,
2014-10-03,cum_probable,0,0,,0,,,1,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-03,cum_confirmed,187,86,,431,,,270,,309,96,21,21,0,530,60,241,23,2276,,1,
2014-10-03,death_suspected,0,0,,4,,,1,,1,0,0,0,0,4,0,0,1,11,,0,
2014-10-03,death_probable,0,0,,0,,,1,,1,0,0,0,0,35,0,0,0,37,,0,
2014-10-03,death_confirmed,4,7,,232,,,9,,18,17,5,1,0,216,8,18,2,538,,1,
2014-10-03,cfr,2,8,,54,,,3,,6,18,24,5,0,41,13,8,0,24,,100,
2014-10-03,etc_new_admission,,,,,,,,,,,,,,,,,,29,,,
2014-10-03,etc_currently_admitted,,,,,,,,,,,,,,,,,,205,,,
2014-10-03,etc_cum_admission,,,,,,,,,,,,,,,,,,1704,,,
2014-10-03,etc_new_deaths,,,,,,,,,,,,,,,,,,0,,,
2014-10-03,etc_cum_deaths,,,,,,,,,,,,,,,,,,571,,,
2014-10-03,etc_new_discharges,,,,,,,,,,,,,,,,,,3,,,
2014-10-03,etc_cum_discharges,,,,,,,,,,,,,,,,,,468,,,
2014-10-03,cum_contacts,1004,1465,,2818,,,1468,,2851,887,537,361,,1776,488,1245,427,15432,,105,
2014-10-03,cum_completed_contacts,328,352,,2549,,,754,,534,661,284,50,,1220,246,361,140,7569,,90,
2014-10-03,contacts_followed,676,1113,,276,,,714,,8317,226,253,311,,556,242,866,286,13851,,15,
2014-10-03,new_contacts,195,0,,0,,,54,,60,41,0,22,,45,45,49,0,511,,0,
2014-10-03,contacts_healthy,169,1113,,273,,,512,,2273,223,253,311,,555,240,871,266,7074,,15,
2014-10-03,contacts_ill,4,0,,0,,,0,,2,3,0,0,,1,2,11,20,43,,0,
2014-10-03,contacts_not_seen,503,0,,3,,,202,,18,0,0,0,,0,0,2,0,728,,0,
2014-10-03,new_completed_contacts,13,0,,33,,,15,,0,0,0,0,,0,0,0,0,61,,0,
2014-10-03,percent_seen,98%,100%,,99%,,,98%,,98%,100%,100%,100%,,100%,100%,98%,98%,98%,,100%,
2014-10-04,population,263619,434937,,653013,,,1040888,,557978,654142,335574,341690,335471,465048,278119,494139,325003,6348350,,168729,
2014-10-04,new_noncase,7,6,,0,,,29,,3,0,0,1,0,1,2,7,0,56,,0,
2014-10-04,new_suspected,1,0,,3,,,1,,1,1,0,0,0,0,0,15,0,22,,0,
2014-10-04,new_probable,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-04,new_confirmed,3,0,,0,,,14,,8,10,1,0,0,1,6,38,0,81,,0,
2014-10-04,cum_noncase,169,54,,615,,,414,,137,102,5,7,30,282,49,131,45,2041,,1,
2014-10-04,cum_suspected,21,13,,46,,,36,,19,24,2,3,0,18,18,34,43,279,,2,
2014-10-04,cum_probable,0,0,,0,,,1,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-04,cum_confirmed,200,86,,431,,,290,,340,106,22,21,0,531,66,294,23,2411,,1,
2014-10-04,death_suspected,0,3,,4,,,1,,1,2,0,0,0,4,0,13,2,30,,0,
2014-10-04,death_probable,0,17,,0,,,1,,1,43,0,0,0,35,0,7,19,123,,0,
2014-10-04,death_confirmed,5,28,,232,,,9,,18,49,6,1,0,216,8,87,18,678,,1,
2014-10-04,cfr,3,33,,54,,,3,,5,46,27,5,0,41,12,30,0,28,,100,
2014-10-04,etc_new_admission,,,,,,,,,,,,,,,,,,18,,,
2014-10-04,etc_currently_admitted,,,,,,,,,,,,,,,,,,202,,,
2014-10-04,etc_cum_admission,,,,,,,,,,,,,,,,,,1506,,,
2014-10-04,etc_new_deaths,,,,,,,,,,,,,,,,,,10,,,
2014-10-04,etc_cum_deaths,,,,,,,,,,,,,,,,,,582,,,
2014-10-04,etc_new_discharges,,,,,,,,,,,,,,,,,,9,,,
2014-10-04,etc_cum_discharges,,,,,,,,,,,,,,,,,,477,,,
2014-10-04,cum_contacts,1004,1808,,2818,,,1468,,2859,887,537,361,,1835,488,1314,427,15911,,105,
2014-10-04,cum_completed_contacts,328,462,,2549,,,754,,534,661,284,50,,1275,246,361,140,7734,,90,
2014-10-04,contacts_followed,676,1346,,276,,,714,,2325,226,253,311,,615,242,953,287,8239,,15,
2014-10-04,new_contacts,0,44,,0,,,0,,8,0,0,0,,14,0,69,0,135,,0,
2014-10-04,contacts_healthy,170,1346,,276,,,700,,2313,224,253,311,,614,242,940,271,7675,,15,
2014-10-04,contacts_ill,0,0,,0,,,4,,1,2,0,0,,1,0,13,16,37,,0,
2014-10-04,contacts_not_seen,6,0,,0,,,10,,11,0,0,0,,0,0,0,0,27,,0,
2014-10-04,new_completed_contacts,0,0,,0,,,0,,0,0,0,0,,55,0,0,0,55,,0,
2014-10-04,percent_seen,100%,100%,,99%,,,100%,,98%,99%,100%,100%,,100%,100%,98%,98%,98%,,100%,
2014-10-05,population,,434937,,653013,,,,,557978,654142,335574,341690,335471,465048,278119,494139,325003,,,168729,
2014-10-05,new_noncase,7,0,,6,,,13,,2,1,0,0,0,0,3,0,2,34,,0,
2014-10-05,new_suspected,0,0,,0,,,3,,1,0,1,0,0,0,0,0,7,12,,0,
2014-10-05,new_probable,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-05,new_confirmed,10,14,,0,,,10,,6,1,2,0,0,1,2,0,2,48,,0,
2014-10-05,cum_noncase,176,54,,621,,,427,,139,103,5,7,30,282,52,131,49,2077,,1,
2014-10-05,cum_suspected,21,13,,46,,,39,,19,24,3,3,0,18,18,34,48,288,,2,
2014-10-05,cum_probable,0,0,,0,,,1,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-05,cum_confirmed,210,100,,431,,,300,,346,107,24,21,0,532,68,294,25,2459,,1,
2014-10-05,death_suspected,0,3,,4,,,1,,1,2,0,0,0,4,5,13,2,35,,0,
2014-10-05,death_probable,0,17,,0,,,1,,1,43,0,0,0,35,19,7,19,142,,0,
2014-10-05,death_confirmed,5,28,,234,,,9,,18,49,6,1,0,216,27,87,18,699,,1,
2014-10-05,cfr,2,28,,54,,,3,,5,46,25,5,0,41,40,30,0,28,,100,
2014-10-05,etc_new_admission,,,,,,,,,,,,,,,,,,306,,,
2014-10-05,etc_currently_admitted,,,,,,,,,,,,,,,,,,14,,,
2014-10-05,etc_cum_admission,,,,,,,,,,,,,,,,,,150,,,
2014-10-05,etc_new_deaths,,,,,,,,,,,,,,,,,,8,,,
2014-10-05,etc_cum_deaths,,,,,,,,,,,,,,,,,,0,,,
2014-10-05,etc_new_discharges,,,,,,,,,,,,,,,,,,478,,,
2014-10-05,etc_cum_discharges,,,,,,,,,,,,,,,,,,,,,
2014-10-05,cum_contacts,1004,1808,,2818,,,1468,,2859,887,537,361,,1835,488,1370,428,15968,,105,
2014-10-05,cum_completed_contacts,328,462,,2549,,,754,,534,661,284,50,,1275,246,385,140,7758,,90,
2014-10-05,contacts_followed,676,1346,,276,,,714,,2325,226,253,311,,615,242,985,288,8272,,15,
2014-10-05,new_contacts,0,44,,0,,,0,,,0,0,0,,0,0,56,0,100,,0,
2014-10-05,contacts_healthy,170,1346,,276,,,700,,2313,224,253,311,,614,242,975,266,7705,,15,
2014-10-05,contacts_ill,0,0,,0,,,4,,3,2,0,0,,1,0,10,22,42,,0,
2014-10-05,contacts_not_seen,6,0,,0,,,10,,9,0,0,0,,0,0,0,0,25,,0,
2014-10-05,new_completed_contacts,0,0,,0,,,0,,0,0,0,0,,0,0,24,0,24,,0,
2014-10-05,percent_seen,100%,100%,,99%,,,100%,,98%,99%,100%,100%,,100%,100%,98%,98%,98%,,100%,
2014-10-06,population,263619,434937,,653013,,,1040888,,557978,654142,335574,341690,335471,465048,278119,494139,325003,6348350,,168729,
2014-10-06,new_noncase,,,,,,,,,,,,,,,,,,,,,
2014-10-06,new_suspected,,,,,,,,,,,,,,,,,,,,,
2014-10-06,new_probable,,,,,,,,,,,,,,,,,,,,,
2014-10-06,new_confirmed,,0,,0,,,,,2,5,0,0,0,0,1,14,0,40,,0,
2014-10-06,cum_noncase,,,,,,,,,,,,,,,,,,,,,
2014-10-06,cum_suspected,,,,,,,,,,,,,,,,,,294,,,
2014-10-06,cum_probable,,,,,,,,,,,,,,,,,,37,,,
2014-10-06,cum_confirmed,,100,,431,,,,,348,117,24,21,0,532,68,308,25,2504,,1,
2014-10-06,death_suspected,,,,,,,,,,,,,,,,,,35,,,
2014-10-06,death_probable,,,,,,,,,,,,,,,,,,142,,,
2014-10-06,death_confirmed,,,,,,,,,,,,,,,,,,703,,,
2014-10-06,cfr,,,,,,,,,,,,,,,,,,,,,
2014-10-06,etc_new_admission,,,,,,,,,,,,,,,,,,,,,
2014-10-06,etc_currently_admitted,,,,,,,,,,,,,,,,,,,,,
2014-10-06,etc_cum_admission,,,,,,,,,,,,,,,,,,,,,
2014-10-06,etc_new_deaths,,,,,,,,,,,,,,,,,,,,,
2014-10-06,etc_cum_deaths,,,,,,,,,,,,,,,,,,,,,
2014-10-06,etc_new_discharges,,,,,,,,,,,,,,,,,,,,,
2014-10-06,etc_cum_discharges,,,,,,,,,,,,,,,,,,533,,,
2014-10-06,cum_contacts,,,,,,,,,,,,,,,,,,,,,
2014-10-06,cum_completed_contacts,,,,,,,,,,,,,,,,,,,,,
2014-10-06,contacts_followed,,,,,,,,,,,,,,,,,,,,,
2014-10-06,new_contacts,,,,,,,,,,,,,,,,,,,,,
2014-10-06,contacts_healthy,,,,,,,,,,,,,,,,,,,,,
2014-10-06,contacts_ill,,,,,,,,,,,,,,,,,,,,,
2014-10-06,contacts_not_seen,,,,,,,,,,,,,,,,,,,,,
2014-10-06,new_completed_contacts,,,,,,,,,,,,,,,,,,,,,
2014-10-06,percent_seen,,,,,,,,,,,,,,,,,,,,,
2014-10-07,population,263619,434937,,653013,,,1040888,,557978,654142,335574,341690,335471,465048,278119,494139,325003,6348350,,168729,
2014-10-07,new_noncase,,3,,7,44,,,,0,6,0,1,0,1,1,17,11,91,,0,
2014-10-07,new_suspected,,5,,0,10,,,,1,1,0,0,0,0,1,7,0,25,,0,
2014-10-07,new_probable,,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-07,new_confirmed,,14,,0,47,,,,2,1,0,1,0,1,1,25,1,93,,0,
2014-10-07,cum_noncase,,57,,645,665,,,,139,110,5,8,30,283,53,160,60,2216,,1,
2014-10-07,cum_suspected,,18,,46,73,,,,18,25,3,3,0,18,19,42,48,315,,2,
2014-10-07,cum_probable,,0,,0,1,,,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-07,cum_confirmed,,114,,431,575,,,,343,113,24,22,0,533,70,333,26,2585,,1,
2014-10-07,death_suspected,,3,,4,1,,,,1,2,0,0,0,4,5,13,2,35,,0,
2014-10-07,death_probable,,17,,0,1,,,,1,43,0,0,0,35,19,7,19,142,,0,
2014-10-07,death_confirmed,,29,,236,14,,,,18,49,8,1,0,218,27,89,18,708,,1,
2014-10-07,cfr,,25,,55,5,,,,5,43,33,5,0,41,39,27,69,27.4,,100,
2014-10-07,etc_new_admission,,,,,,,,,,,,,,,,,,28,,,
2014-10-07,etc_currently_admitted,,,,,,,,,,,,,,,,,,184,,,
2014-10-07,etc_cum_admission,,,,,,,,,,,,,,,,,,1593,,,
2014-10-07,etc_new_deaths,,,,,,,,,,,,,,,,,,3,,,
2014-10-07,etc_cum_deaths,,,,,,,,,,,,,,,,,,603,,,
2014-10-07,etc_new_discharges,,,,,,,,,,,,,,,,,,51,,,
2014-10-07,etc_cum_discharges,,,,,,,,,,,,,,,,,,538,,,
2014-10-07,cum_contacts,809,1808,,2834,,,1414,,3072,887,669,402,,1923,512,1920,470,16825,,105,
2014-10-07,cum_completed_contacts,315,508,,2563,,,739,,541,661,384,50,,1323,254,385,140,7953,,90,
2014-10-07,contacts_followed,494,1300,,271,,,675,,2531,226,285,352,,600,258,1535,330,8872,,15,
2014-10-07,new_contacts,0,0,,0,,,0,,47,0,14,9,,39,24,491,40,664,,0,
2014-10-07,contacts_healthy,357,1300,,271,,,560,,2502,226,285,351,,600,258,1528,308,8561,,15,
2014-10-07,contacts_ill,0,0,,0,,,0,,11,0,0,1,,0,0,4,22,38,,0,
2014-10-07,contacts_not_seen,137,0,,0,,,100,,23,0,0,0,,0,0,3,0,263,,0,
2014-10-07,new_completed_contacts,0,0,,0,,,75,,16,0,0,0,,0,0,0,0,91,,0,
2014-10-07,percent_seen,98%,100%,,99%,,,98%,,98%,100%,100%,100%,,100%,100%,98%,98%,98%,,100%,
2014-10-08,population,263619,434937,,653013,,,1040888,,557978,654142,335574,341690,335471,465048,278119,494139,325003,6348350,,168729,
2014-10-08,new_noncase,38,0,,1,,,25,,1,6,0,1,0,0,0,0,4,38,,0,
2014-10-08,new_suspected,5,0,,0,,,0,,0,2,0,0,0,0,1,0,2,5,,0,
2014-10-08,new_probable,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-08,new_confirmed,8,0,,0,,,2,,0,1,0,0,0,0,2,0,3,8,,0,
2014-10-08,cum_noncase,2254,57,,646,,,690,,140,116,5,9,30,283,53,160,64,2254,,1,
2014-10-08,cum_suspected,320,18,,46,,,73,,18,27,3,3,0,18,20,42,50,320,,2,
2014-10-08,cum_probable,37,0,,0,,,1,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-08,cum_confirmed,2593,114,,431,,,577,,343,114,24,22,0,533,72,333,29,2593,,1,
2014-10-08,death_suspected,35,3,,4,,,1,,1,2,0,0,0,4,5,13,2,35,,0,
2014-10-08,death_probable,142,17,,0,,,1,,1,43,0,0,0,35,19,7,19,142,,0,
2014-10-08,death_confirmed,713,29,,237,,,14,,18,49,9,1,0,218,27,92,18,713,,1,
2014-10-08,cfr,28,25,,55,,,5,,5,43,38,5,0,41,38,28,62,28,,100,
2014-10-08,etc_new_admission,,,,,,,,,,,,,,,,,,14,,,
2014-10-08,etc_currently_admitted,,,,,,,,,,,,,,,,,,158,,,
2014-10-08,etc_cum_admission,,,,,,,,,,,,,,,,,,1607,,,
2014-10-08,etc_new_deaths,,,,,,,,,,,,,,,,,,6,,,
2014-10-08,etc_cum_deaths,,,,,,,,,,,,,,,,,,609,,,
2014-10-08,etc_new_discharges,,,,,,,,,,,,,,,,,,6,,,
2014-10-08,etc_cum_discharges,,,,,,,,,,,,,,,,,,543,,,
2014-10-08,cum_contacts,1142,1808,,2869,,,1516,,3211,887,679,412,,1923,512,1936,470,17470,,105,
2014-10-08,cum_completed_contacts,656,508,,2578,,,884,,562,661,384,86,,1473,257,412,140,8691,,90,
2014-10-08,contacts_followed,486,1300,,271,,,632,,2649,226,295,326,,550,255,1524,330,8859,,15,
2014-10-08,new_contacts,32,0,,35,,,47,,139,0,0,10,,0,0,34,0,297,,0,
2014-10-08,contacts_healthy,431,1300,,206,,,532,,2624,225,290,326,,550,255,1513,323,8590,,15,
2014-10-08,contacts_ill,0,0,,0,,,0,,15,1,5,0,,0,0,10,7,38,,0,
2014-10-08,contacts_not_seen,55,0,,35,,,100,,10,0,0,0,,0,0,1,0,201,,0,
2014-10-08,new_completed_contacts,132,0,,15,,,83,,21,0,0,36,,150,3,27,0,467,,0,
2014-10-08,percent_seen,98%,100%,,99%,,,98%,,98%,100%,100%,100%,,100%,100%,98%,98%,98%,,100%,
2014-10-10,population,,434937,,653013,1304507,,,,557978,654142,335574,341690,335471,465048,278119,494139,325003,6348350,,168729,
2014-10-10,new_noncase,,0,,22,17,,,,3,2,0,0,0,0,2,1,0,47,,0,
2014-10-10,new_suspected,,0,,0,3,,,,1,1,0,0,0,0,0,0,0,5,,0,
2014-10-10,new_probable,,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-10,new_confirmed,,0,,2,30,,,,9,2,0,0,0,0,0,0,0,43,,0,
2014-10-10,cum_noncase,,59,,668,750,,,,144,119,5,9,30,283,55,178,64,2365,,1,
2014-10-10,cum_suspected,,18,,43,76,,,,19,28,3,3,0,18,20,47,50,327,,2,
2014-10-10,cum_probable,,0,,0,1,,,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-10,cum_confirmed,,115,,436,629,,,,372,118,24,22,0,533,72,347,29,2698,,1,
2014-10-10,death_suspected,,3,,4,8,,,,49,2,0,6,0,4,5,13,2,97,,1,
2014-10-10,death_probable,,17,,0,4,,,,1,43,0,9,0,35,19,7,19,155,,1,
2014-10-10,death_confirmed,,29,,238,132,,,,56,52,9,9,0,218,27,115,18,904,,1,
2014-10-10,cfr,,25,,55,43.1,,,,15,44,38,41,0,41,38,33,62,34,,100,
2014-10-10,etc_new_admission,,,,,21,,,,,,,,,,,,,,,,
2014-10-10,etc_currently_admitted,,,,,195,,,,,,,,,,,,,,,,
2014-10-10,etc_cum_admission,,,,,1859,,,,,,,,,,,,,,,,
2014-10-10,etc_new_deaths,,,,,4,,,,,,,,,,,,,,,,
2014-10-10,etc_cum_deaths,,,,,616,,,,,,,,,,,,,,,,
2014-10-10,etc_new_discharges,,,,,4,,,,,,,,,,,,,,,,
2014-10-10,etc_cum_discharges,,,,,555,,,,,,,,,,,,,,,,
2014-10-10,cum_contacts,1260,1881,,2871,,,1655,,3411,980,679,412,0,1923,512,1997,469,18155,,105,
2014-10-10,cum_completed_contacts,695,544,,2613,,,969,,568,661,434,86,0,1473,272,426,191,9022,,90,
2014-10-10,contacts_followed,565,1337,,258,,,686,,2843,293,245,326,0,550,240,1571,278,9207,,15,
2014-10-10,new_contacts,21,30,,2,,,78,,102,13,0,0,0,0,0,23,16,285,,0,
2014-10-10,contacts_healthy,524,1337,,258,,,597,,2814,288,245,325,0,550,240,1562,272,9027,,15,
2014-10-10,contacts_ill,0,0,,0,,,3,,17,2,0,1,0,0,0,7,6,36,,0,
2014-10-10,contacts_not_seen,41,0,,0,,,86,,12,3,0,0,0,0,0,2,0,144,,0,
2014-10-10,new_completed_contacts,28,12,,35,,,56,,6,0,0,0,0,0,0,0,51,188,,0,
2014-10-10,percent_seen,98%,100%,,100%,,,98%,,97%,98%,100%,100%,0,100%,100%,98%,98%,98%,,100%,
2014-10-11,population,,434937,,653013,1304507,,,,557978,654142,335574,341690,335471,465048,278119,494139,325003,6348350,,168729,
2014-10-11,new_noncase,,1,,8,21,,,,2,4,1,1,0,0,1,9,3,51,,0,
2014-10-11,new_suspected,,5,,1,6,,,,2,6,0,0,0,0,2,7,2,31,,0,
2014-10-11,new_probable,,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-11,new_confirmed,,12,,1,19,,,,26,7,0,2,0,0,3,22,2,94,,0,
2014-10-11,cum_noncase,,60,,676,771,,,,146,123,6,10,30,283,56,187,67,2416,,1,
2014-10-11,cum_suspected,,23,,44,82,,,,21,34,3,3,0,18,22,54,52,358,,2,
2014-10-11,cum_probable,,0,,0,1,,,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-11,cum_confirmed,,127,,437,648,,,,398,125,24,24,0,533,75,369,31,2792,,1,
2014-10-11,death_suspected,,3,,4,8,,,,49,2,0,6,0,4,5,13,2,97,,1,
2014-10-11,death_probable,,17,,0,4,,,,1,43,0,9,0,35,19,7,19,155,,1,
2014-10-11,death_confirmed,,34,,238,138,,,,57,52,9,9,0,218,27,120,18,921,,1,
2014-10-11,cfr,,27,,55,44,,,,14,42,38,38,0,41,36,33,58,33,,100,
2014-10-11,etc_new_admission,,,,,,,,,,,,,,,,,,28,,,
2014-10-11,etc_currently_admitted,,,,,,,,,,,,,,,,,,200,,,
2014-10-11,etc_cum_admission,,,,,,,,,,,,,,,,,,1681,,,
2014-10-11,etc_new_deaths,,,,,,,,,,,,,,,,,,5,,,
2014-10-11,etc_cum_deaths,,,,,,,,,,,,,,,,,,623,,,
2014-10-11,etc_new_discharges,,,,,,,,,,,,,,,,,,3,,,
2014-10-11,etc_cum_discharges,,,,,,,,,,,,,,,,,,560,,,
2014-10-11,cum_contacts,1260,1881,,2871,,,1655,,3411,980,679,412,0,1923,512,2024,469,18182,,105,
2014-10-11,cum_completed_contacts,695,544,,2613,,,969,,568,661,434,86,0,1473,272,426,191,9022,,90,
2014-10-11,contacts_followed,565,1337,,258,,,686,,2843,293,245,326,0,550,240,1571,278,9207,,15,
2014-10-11,new_contacts,0,0,,0,,,0,,0,0,0,0,0,0,0,27,0,27,,0,
2014-10-11,contacts_healthy,524,1337,,258,,,597,,2814,288,245,325,0,550,240,1558,276,9027,,15,
2014-10-11,contacts_ill,0,0,,0,,,3,,17,2,0,1,0,0,0,9,2,34,,0,
2014-10-11,contacts_not_seen,41,0,,0,,,86,,12,3,0,0,0,0,0,2,0,144,,0,
2014-10-11,new_completed_contacts,0,0,,0,,,0,,0,0,0,0,0,0,0,31,0,31,,0,
2014-10-11,percent_seen,100%,100%,,100%,,,100%,,97%,98%,100%,100%,0,100%,100%,98%,100%,98%,,100%,
2014-10-12,population,,434937,,653013,1304507,,,,557978,654142,335574,341690,335471,465048,278119,494139,325003,6348350,,168729,
2014-10-12,new_noncase,,0,,9,28,,,,1,0,0,0,1,1,1,19,0,60,,0,
2014-10-12,new_suspected,,0,,4,1,,,,0,0,0,0,0,0,0,3,0,8,,0,
2014-10-12,new_probable,,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,
2014-10-12,new_confirmed,,0,,10,16,,,,7,0,0,1,0,2,2,19,0,57,,0,
2014-10-12,cum_noncase,,60,,685,799,,,,147,123,6,10,31,284,57,206,67,2476,,1,
2014-10-12,cum_suspected,,23,,48,83,,,,21,34,3,3,0,18,22,57,52,366,,2,
2014-10-12,cum_probable,,0,,0,1,,,,1,1,0,0,0,32,0,1,1,37,,0,
2014-10-12,cum_confirmed,,127,,447,664,,,,405,125,24,25,0,535,77,388,31,2849,,1,
2014-10-12,death_suspected,,3,,4,8,,,,49,2,3,6,0,4,5,13,2,100,,1,
2014-10-12,death_probable,,17,,0,4,,,,1,43,2,9,0,35,19,7,19,157,,1,
2014-10-12,death_confirmed,,34,,238,138,,,,57,53,12,9,0,219,27,120,18,926,,1,
2014-10-12,cfr,,27,,53,43,,,,14,42,50,36,0,41,35,31,58,33,,100,
2014-10-12,etc_new_admission,,,,0,,,,,,,,,,4,,,,15,,,
2014-10-12,etc_currently_admitted,,,,0,,,,,,,,,,53,,,,210,,,
2014-10-12,etc_cum_admission,,,,504,,,,,,,,,,814,,,,1703,,,
2014-10-12,etc_new_deaths,,,,0,,,,,,,,,,0,,,,2,,,
2014-10-12,etc_cum_deaths,,,,254,,,,,,,,,,238,,,,625,,,
2014-10-12,etc_new_discharges,,,,0,,,,,,,,,,1,,,,3,,,
2014-10-12,etc_cum_discharges,,,,307,,,,,,,,,,172,,,,563,,,
2014-10-12,cum_contacts,1288,1940,,2902,,,1933,,3309,967,949,412,0,2030,765,2065,523,19188,,105,
2014-10-12,cum_completed_contacts,710,591,,2632,,,985,,562,661,469,86,0,1578,464,457,191,9476,,90,
2014-10-12,contacts_followed,578,1349,,235,,,948,,2747,306,380,326,0,452,301,1608,330,9575,,15,
2014-10-12,new_contacts,2,59,,10,,,28,,0,80,270,0,0,6,114,41,54,664,,0,
2014-10-12,contacts_healthy,499,1349,,234,,,859,,2747,298,380,325,0,449,301,1599,325,9380,,15,
2014-10-12,contacts_ill,1,0,,1,,,0,,0,0,0,1,0,3,0,6,5,17,,0,
