,variable,date,Location,Value
25781,population,2014-08-16,Port Loko,"557,978"
25782,new_noncase,2014-08-16,Port Loko,0
25783,new_suspected,2014-08-16,Port Loko,0
25784,new_probable,2014-08-16,Port Loko,0
25785,new_confirmed,2014-08-16,Port Loko,0
25786,cum_noncase,2014-08-16,Port Loko,11
25787,cum_suspected,2014-08-16,Port Loko,0
25788,cum_probable,2014-08-16,Port Loko,1
25789,cum_confirmed,2014-08-16,Port Loko,28
25790,death_suspected,2014-08-16,Port Loko,1
25791,death_probable,2014-08-16,Port Loko,1
25792,death_confirmed,2014-08-16,Port Loko,1
25793,cfr,2014-08-16,Port Loko,0
25794,etc_new_admission,2014-08-16,Port Loko,
25795,etc_currently_admitted,2014-08-16,Port Loko,
25796,etc_cum_admission,2014-08-16,Port Loko,
25797,etc_new_deaths,2014-08-16,Port Loko,
25798,etc_cum_deaths,2014-08-16,Port Loko,
25799,etc_new_discharges,2014-08-16,Port Loko,
25800,etc_cum_discharges,2014-08-16,Port Loko,
25801,cum_contacts,2014-08-16,Port Loko,500
25802,cum_completed_contacts,2014-08-16,Port Loko,7
25803,contacts_followed,2014-08-16,Port Loko,488
25804,new_contacts,2014-08-16,Port Loko,17
25805,contacts_healthy,2014-08-16,Port Loko,488
25806,contacts_ill,2014-08-16,Port Loko,0
25807,contacts_not_seen,2014-08-16,Port Loko,12
25808,new_completed_contacts,2014-08-16,Port Loko,0
25809,percent_seen,2014-08-16,Port Loko,100%
27492,population,2014-08-16,Pujehun,"335,574"
27493,new_noncase,2014-08-16,Pujehun,0
27494,new_suspected,2014-08-16,Pujehun,0
27495,new_probable,2014-08-16,Pujehun,0
27496,new_confirmed,2014-08-16,Pujehun,0
27497,cum_noncase,2014-08-16,Pujehun,2
27498,cum_suspected,2014-08-16,Pujehun,0
27499,cum_probable,2014-08-16,Pujehun,0
27500,cum_confirmed,2014-08-16,Pujehun,3
27501,death_suspected,2014-08-16,Pujehun,0
27502,death_probable,2014-08-16,Pujehun,0
27503,death_confirmed,2014-08-16,Pujehun,0
27504,cfr,2014-08-16,Pujehun,0
27505,etc_new_admission,2014-08-16,Pujehun,
27506,etc_currently_admitted,2014-08-16,Pujehun,
27507,etc_cum_admission,2014-08-16,Pujehun,
27508,etc_new_deaths,2014-08-16,Pujehun,
27509,etc_cum_deaths,2014-08-16,Pujehun,
27510,etc_new_discharges,2014-08-16,Pujehun,
27511,etc_cum_discharges,2014-08-16,Pujehun,
27512,cum_contacts,2014-08-16,Pujehun,71
27513,cum_completed_contacts,2014-08-16,Pujehun,11
27514,contacts_followed,2014-08-16,Pujehun,46
27515,new_contacts,2014-08-16,Pujehun,0
27516,contacts_healthy,2014-08-16,Pujehun,46
27517,contacts_ill,2014-08-16,Pujehun,0
27518,contacts_not_seen,2014-08-16,Pujehun,0
27519,new_completed_contacts,2014-08-16,Pujehun,0
27520,percent_seen,2014-08-16,Pujehun,100%
29203,population,2014-08-16,Tonkolili,"434,937"
29204,new_noncase,2014-08-16,Tonkolili,0
29205,new_suspected,2014-08-16,Tonkolili,0
29206,new_probable,2014-08-16,Tonkolili,0
29207,new_confirmed,2014-08-16,Tonkolili,0
29208,cum_noncase,2014-08-16,Tonkolili,10
29209,cum_suspected,2014-08-16,Tonkolili,0
29210,cum_probable,2014-08-16,Tonkolili,0
29211,cum_confirmed,2014-08-16,Tonkolili,2
29212,death_suspected,2014-08-16,Tonkolili,0
29213,death_probable,2014-08-16,Tonkolili,0
29214,death_confirmed,2014-08-16,Tonkolili,0
29215,cfr,2014-08-16,Tonkolili,0
29216,etc_new_admission,2014-08-16,Tonkolili,
29217,etc_currently_admitted,2014-08-16,Tonkolili,
29218,etc_cum_admission,2014-08-16,Tonkolili,
29219,etc_new_deaths,2014-08-16,Tonkolili,
29220,etc_cum_deaths,2014-08-16,Tonkolili,
29221,etc_new_discharges,2014-08-16,Tonkolili,
29222,etc_cum_discharges,2014-08-16,Tonkolili,
29223,cum_contacts,2014-08-16,Tonkolili,19
29224,cum_completed_contacts,2014-08-16,Tonkolili,11
29225,contacts_followed,2014-08-16,Tonkolili,8
29226,new_contacts,2014-08-16,Tonkolili,0
29227,contacts_healthy,2014-08-16,Tonkolili,8
29228,contacts_ill,2014-08-16,Tonkolili,0
29229,contacts_not_seen,2014-08-16,Tonkolili,0
29230,new_completed_contacts,2014-08-16,Tonkolili,0
29231,percent_seen,2014-08-16,Tonkolili,100
30914,population,2014-08-16,Western area,
30915,new_noncase,2014-08-16,Western area,
30916,new_suspected,2014-08-16,Western area,
30917,new_probable,2014-08-16,Western area,
30918,new_confirmed,2014-08-16,Western area,
30919,cum_noncase,2014-08-16,Western area,
30920,cum_suspected,2014-08-16,Western area,
30921,cum_probable,2014-08-16,Western area,
30922,cum_confirmed,2014-08-16,Western area,
30923,death_suspected,2014-08-16,Western area,
30924,death_probable,2014-08-16,Western area,
30925,death_confirmed,2014-08-16,Western area,
30926,cfr,2014-08-16,Western area,
30927,etc_new_admission,2014-08-16,Western area,
30928,etc_currently_admitted,2014-08-16,Western area,
30929,etc_cum_admission,2014-08-16,Western area,
30930,etc_new_deaths,2014-08-16,Western area,
30931,etc_cum_deaths,2014-08-16,Western area,
30932,etc_new_discharges,2014-08-16,Western area,
30933,etc_cum_discharges,2014-08-16,Western area,
30934,cum_contacts,2014-08-16,Western area,
30935,cum_completed_contacts,2014-08-16,Western area,
30936,contacts_followed,2014-08-16,Western area,
30937,new_contacts,2014-08-16,Western area,
30938,contacts_healthy,2014-08-16,Western area,
30939,contacts_ill,2014-08-16,Western area,
30940,contacts_not_seen,2014-08-16,Western area,
30941,new_completed_contacts,2014-08-16,Western area,
30942,percent_seen,2014-08-16,Western area,
32625,population,2014-08-16,Western area rural,"263,619"
32626,new_noncase,2014-08-16,Western area rural,1
32627,new_suspected,2014-08-16,Western area rural,0
32628,new_probable,2014-08-16,Western area rural,0
32629,new_confirmed,2014-08-16,Western area rural,1
32630,cum_noncase,2014-08-16,Western area rural,8
32631,cum_suspected,2014-08-16,Western area rural,0
32632,cum_probable,2014-08-16,Western area rural,0
32633,cum_confirmed,2014-08-16,Western area rural,4
32634,death_suspected,2014-08-16,Western area rural,0
32635,death_probable,2014-08-16,Western area rural,0
32636,death_confirmed,2014-08-16,Western area rural,0
32637,cfr,2014-08-16,Western area rural,0
32638,etc_new_admission,2014-08-16,Western area rural,
32639,etc_currently_admitted,2014-08-16,Western area rural,
32640,etc_cum_admission,2014-08-16,Western area rural,
32641,etc_new_deaths,2014-08-16,Western area rural,
32642,etc_cum_deaths,2014-08-16,Western area rural,
32643,etc_new_discharges,2014-08-16,Western area rural,
32644,etc_cum_discharges,2014-08-16,Western area rural,
32645,cum_contacts,2014-08-16,Western area rural,36
32646,cum_completed_contacts,2014-08-16,Western area rural,0
32647,contacts_followed,2014-08-16,Western area rural,36
32648,new_contacts,2014-08-16,Western area rural,0
32649,contacts_healthy,2014-08-16,Western area rural,36
32650,contacts_ill,2014-08-16,Western area rural,0
32651,contacts_not_seen,2014-08-16,Western area rural,0
32652,new_completed_contacts,2014-08-16,Western area rural,0
32653,percent_seen,2014-08-16,Western area rural,100%
34336,population,2014-08-16,Western area urban,"1,040,888"
34337,new_noncase,2014-08-16,Western area urban,2
34338,new_suspected,2014-08-16,Western area urban,0
34339,new_probable,2014-08-16,Western area urban,0
34340,new_confirmed,2014-08-16,Western area urban,1
34341,cum_noncase,2014-08-16,Western area urban,67
34342,cum_suspected,2014-08-16,Western area urban,0
34343,cum_probable,2014-08-16,Western area urban,1
34344,cum_confirmed,2014-08-16,Western area urban,20
34345,death_suspected,2014-08-16,Western area urban,1
34346,death_probable,2014-08-16,Western area urban,1
34347,death_confirmed,2014-08-16,Western area urban,2
34348,cfr,2014-08-16,Western area urban,50
34349,etc_new_admission,2014-08-16,Western area urban,
34350,etc_currently_admitted,2014-08-16,Western area urban,
34351,etc_cum_admission,2014-08-16,Western area urban,
34352,etc_new_deaths,2014-08-16,Western area urban,
34353,etc_cum_deaths,2014-08-16,Western area urban,
34354,etc_new_discharges,2014-08-16,Western area urban,
34355,etc_cum_discharges,2014-08-16,Western area urban,
34356,cum_contacts,2014-08-16,Western area urban,496
34357,cum_completed_contacts,2014-08-16,Western area urban,102
34358,contacts_followed,2014-08-16,Western area urban,394
34359,new_contacts,2014-08-16,Western area urban,3
34360,contacts_healthy,2014-08-16,Western area urban,394
34361,contacts_ill,2014-08-16,Western area urban,0
34362,contacts_not_seen,2014-08-16,Western area urban,0
34363,new_completed_contacts,2014-08-16,Western area urban,0
34364,percent_seen,2014-08-16,Western area urban,100
145,population,2014-08-17,34 Military Hospital,
146,new_noncase,2014-08-17,34 Military Hospital,
147,new_suspected,2014-08-17,34 Military Hospital,
148,new_probable,2014-08-17,34 Military Hospital,
149,new_confirmed,2014-08-17,34 Military Hospital,
150,cum_noncase,2014-08-17,34 Military Hospital,
151,cum_suspected,2014-08-17,34 Military Hospital,
152,cum_probable,2014-08-17,34 Military Hospital,
153,cum_confirmed,2014-08-17,34 Military Hospital,
154,death_suspected,2014-08-17,34 Military Hospital,
155,death_probable,2014-08-17,34 Military Hospital,
156,death_confirmed,2014-08-17,34 Military Hospital,
157,cfr,2014-08-17,34 Military Hospital,
158,etc_new_admission,2014-08-17,34 Military Hospital,
159,etc_currently_admitted,2014-08-17,34 Military Hospital,
160,etc_cum_admission,2014-08-17,34 Military Hospital,
161,etc_new_deaths,2014-08-17,34 Military Hospital,
162,etc_cum_deaths,2014-08-17,34 Military Hospital,
163,etc_new_discharges,2014-08-17,34 Military Hospital,
164,etc_cum_discharges,2014-08-17,34 Military Hospital,
165,cum_contacts,2014-08-17,34 Military Hospital,
166,cum_completed_contacts,2014-08-17,34 Military Hospital,
167,contacts_followed,2014-08-17,34 Military Hospital,
168,new_contacts,2014-08-17,34 Military Hospital,
169,contacts_healthy,2014-08-17,34 Military Hospital,
170,contacts_ill,2014-08-17,34 Military Hospital,
171,contacts_not_seen,2014-08-17,34 Military Hospital,
172,new_completed_contacts,2014-08-17,34 Military Hospital,
173,percent_seen,2014-08-17,34 Military Hospital,
1856,population,2014-08-17,Bo,"654,142"
1857,new_noncase,2014-08-17,Bo,0
1858,new_suspected,2014-08-17,Bo,0
1859,new_probable,2014-08-17,Bo,0
1860,new_confirmed,2014-08-17,Bo,0
1861,cum_noncase,2014-08-17,Bo,62
1862,cum_suspected,2014-08-17,Bo,0
1863,cum_probable,2014-08-17,Bo,1
1864,cum_confirmed,2014-08-17,Bo,24
1865,death_suspected,2014-08-17,Bo,0
1866,death_probable,2014-08-17,Bo,0
1867,death_confirmed,2014-08-17,Bo,2
1868,cfr,2014-08-17,Bo,8.3
1869,etc_new_admission,2014-08-17,Bo,
1870,etc_currently_admitted,2014-08-17,Bo,
1871,etc_cum_admission,2014-08-17,Bo,
1872,etc_new_deaths,2014-08-17,Bo,
1873,etc_cum_deaths,2014-08-17,Bo,
1874,etc_new_discharges,2014-08-17,Bo,
1875,etc_cum_discharges,2014-08-17,Bo,
1876,cum_contacts,2014-08-17,Bo,266
1877,cum_completed_contacts,2014-08-17,Bo,110
1878,contacts_followed,2014-08-17,Bo,156
1879,new_contacts,2014-08-17,Bo,0
1880,contacts_healthy,2014-08-17,Bo,147
1881,contacts_ill,2014-08-17,Bo,1
1882,contacts_not_seen,2014-08-17,Bo,8
1883,new_completed_contacts,2014-08-17,Bo,0
1884,percent_seen,2014-08-17,Bo,95%
3567,population,2014-08-17,Bo EMC,
3568,new_noncase,2014-08-17,Bo EMC,
3569,new_suspected,2014-08-17,Bo EMC,
3570,new_probable,2014-08-17,Bo EMC,
3571,new_confirmed,2014-08-17,Bo EMC,
3572,cum_noncase,2014-08-17,Bo EMC,
3573,cum_suspected,2014-08-17,Bo EMC,
3574,cum_probable,2014-08-17,Bo EMC,
3575,cum_confirmed,2014-08-17,Bo EMC,
3576,death_suspected,2014-08-17,Bo EMC,
3577,death_probable,2014-08-17,Bo EMC,
3578,death_confirmed,2014-08-17,Bo EMC,
3579,cfr,2014-08-17,Bo EMC,
3580,etc_new_admission,2014-08-17,Bo EMC,
3581,etc_currently_admitted,2014-08-17,Bo EMC,
3582,etc_cum_admission,2014-08-17,Bo EMC,
3583,etc_new_deaths,2014-08-17,Bo EMC,
3584,etc_cum_deaths,2014-08-17,Bo EMC,
3585,etc_new_discharges,2014-08-17,Bo EMC,
3586,etc_cum_discharges,2014-08-17,Bo EMC,
3587,cum_contacts,2014-08-17,Bo EMC,
3588,cum_completed_contacts,2014-08-17,Bo EMC,
3589,contacts_followed,2014-08-17,Bo EMC,
3590,new_contacts,2014-08-17,Bo EMC,
3591,contacts_healthy,2014-08-17,Bo EMC,
3592,contacts_ill,2014-08-17,Bo EMC,
3593,contacts_not_seen,2014-08-17,Bo EMC,
3594,new_completed_contacts,2014-08-17,Bo EMC,
3595,percent_seen,2014-08-17,Bo EMC,
5278,population,2014-08-17,Bombali,"494,139"
5279,new_noncase,2014-08-17,Bombali,0
5280,new_suspected,2014-08-17,Bombali,0
5281,new_probable,2014-08-17,Bombali,0
5282,new_confirmed,2014-08-17,Bombali,0
5283,cum_noncase,2014-08-17,Bombali,11
5284,cum_suspected,2014-08-17,Bombali,1
5285,cum_probable,2014-08-17,Bombali,1
5286,cum_confirmed,2014-08-17,Bombali,7
5287,death_suspected,2014-08-17,Bombali,0
5288,death_probable,2014-08-17,Bombali,0
5289,death_confirmed,2014-08-17,Bombali,1
5290,cfr,2014-08-17,Bombali,14.3
5291,etc_new_admission,2014-08-17,Bombali,
5292,etc_currently_admitted,2014-08-17,Bombali,
5293,etc_cum_admission,2014-08-17,Bombali,
5294,etc_new_deaths,2014-08-17,Bombali,
5295,etc_cum_deaths,2014-08-17,Bombali,
5296,etc_new_discharges,2014-08-17,Bombali,
5297,etc_cum_discharges,2014-08-17,Bombali,
5298,cum_contacts,2014-08-17,Bombali,236
5299,cum_completed_contacts,2014-08-17,Bombali,31
5300,contacts_followed,2014-08-17,Bombali,205
5301,new_contacts,2014-08-17,Bombali,34
5302,contacts_healthy,2014-08-17,Bombali,177
5303,contacts_ill,2014-08-17,Bombali,0
5304,contacts_not_seen,2014-08-17,Bombali,28
5305,new_completed_contacts,2014-08-17,Bombali,5
5306,percent_seen,2014-08-17,Bombali,86%
6989,population,2014-08-17,Bonthe,"168,729"
6990,new_noncase,2014-08-17,Bonthe,0
6991,new_suspected,2014-08-17,Bonthe,0
6992,new_probable,2014-08-17,Bonthe,0
6993,new_confirmed,2014-08-17,Bonthe,0
6994,cum_noncase,2014-08-17,Bonthe,0
6995,cum_suspected,2014-08-17,Bonthe,0
6996,cum_probable,2014-08-17,Bonthe,0
6997,cum_confirmed,2014-08-17,Bonthe,1
6998,death_suspected,2014-08-17,Bonthe,0
6999,death_probable,2014-08-17,Bonthe,0
7000,death_confirmed,2014-08-17,Bonthe,0
7001,cfr,2014-08-17,Bonthe,0
7002,etc_new_admission,2014-08-17,Bonthe,
7003,etc_currently_admitted,2014-08-17,Bonthe,
7004,etc_cum_admission,2014-08-17,Bonthe,
7005,etc_new_deaths,2014-08-17,Bonthe,
7006,etc_cum_deaths,2014-08-17,Bonthe,
7007,etc_new_discharges,2014-08-17,Bonthe,
7008,etc_cum_discharges,2014-08-17,Bonthe,
7009,cum_contacts,2014-08-17,Bonthe,26
7010,cum_completed_contacts,2014-08-17,Bonthe,26
7011,contacts_followed,2014-08-17,Bonthe,0
7012,new_contacts,2014-08-17,Bonthe,0
7013,contacts_healthy,2014-08-17,Bonthe,0
7014,contacts_ill,2014-08-17,Bonthe,0
7015,contacts_not_seen,2014-08-17,Bonthe,0
7016,new_completed_contacts,2014-08-17,Bonthe,0
7017,percent_seen,2014-08-17,Bonthe,
8700,population,2014-08-17,Kailahun,"465,048"
8701,new_noncase,2014-08-17,Kailahun,0
8702,new_suspected,2014-08-17,Kailahun,0
8703,new_probable,2014-08-17,Kailahun,0
8704,new_confirmed,2014-08-17,Kailahun,0
8705,cum_noncase,2014-08-17,Kailahun,212
8706,cum_suspected,2014-08-17,Kailahun,0
8707,cum_probable,2014-08-17,Kailahun,32
8708,cum_confirmed,2014-08-17,Kailahun,401
8709,death_suspected,2014-08-17,Kailahun,2
8710,death_probable,2014-08-17,Kailahun,32
8711,death_confirmed,2014-08-17,Kailahun,172
8712,cfr,2014-08-17,Kailahun,42.9
8713,etc_new_admission,2014-08-17,Kailahun,2
8714,etc_currently_admitted,2014-08-17,Kailahun,52
8715,etc_cum_admission,2014-08-17,Kailahun,357
8716,etc_new_deaths,2014-08-17,Kailahun,3
8717,etc_cum_deaths,2014-08-17,Kailahun,124
8718,etc_new_discharges,2014-08-17,Kailahun,3
8719,etc_cum_discharges,2014-08-17,Kailahun,154
8720,cum_contacts,2014-08-17,Kailahun,1145
8721,cum_completed_contacts,2014-08-17,Kailahun,834
8722,contacts_followed,2014-08-17,Kailahun,360
8723,new_contacts,2014-08-17,Kailahun,0
8724,contacts_healthy,2014-08-17,Kailahun,357
8725,contacts_ill,2014-08-17,Kailahun,3
8726,contacts_not_seen,2014-08-17,Kailahun,0
8727,new_completed_contacts,2014-08-17,Kailahun,2
8728,percent_seen,2014-08-17,Kailahun,100%
10411,population,2014-08-17,Kambia,"341,690"
10412,new_noncase,2014-08-17,Kambia,0
10413,new_suspected,2014-08-17,Kambia,0
10414,new_probable,2014-08-17,Kambia,0
10415,new_confirmed,2014-08-17,Kambia,0
10416,cum_noncase,2014-08-17,Kambia,1
10417,cum_suspected,2014-08-17,Kambia,0
10418,cum_probable,2014-08-17,Kambia,0
10419,cum_confirmed,2014-08-17,Kambia,1
10420,death_suspected,2014-08-17,Kambia,0
10421,death_probable,2014-08-17,Kambia,0
10422,death_confirmed,2014-08-17,Kambia,0
10423,cfr,2014-08-17,Kambia,0
10424,etc_new_admission,2014-08-17,Kambia,
10425,etc_currently_admitted,2014-08-17,Kambia,
10426,etc_cum_admission,2014-08-17,Kambia,
10427,etc_new_deaths,2014-08-17,Kambia,
10428,etc_cum_deaths,2014-08-17,Kambia,
10429,etc_new_discharges,2014-08-17,Kambia,
10430,etc_cum_discharges,2014-08-17,Kambia,
10431,cum_contacts,2014-08-17,Kambia,12
10432,cum_completed_contacts,2014-08-17,Kambia,0
10433,contacts_followed,2014-08-17,Kambia,12
10434,new_contacts,2014-08-17,Kambia,0
10435,contacts_healthy,2014-08-17,Kambia,0
10436,contacts_ill,2014-08-17,Kambia,0
10437,contacts_not_seen,2014-08-17,Kambia,0
10438,new_completed_contacts,2014-08-17,Kambia,0
10439,percent_seen,2014-08-17,Kambia,
12122,population,2014-08-17,Kenema,"653,013"
12123,new_noncase,2014-08-17,Kenema,6
12124,new_suspected,2014-08-17,Kenema,1
12125,new_probable,2014-08-17,Kenema,0
12126,new_confirmed,2014-08-17,Kenema,2
12127,cum_noncase,2014-08-17,Kenema,324
12128,cum_suspected,2014-08-17,Kenema,1
12129,cum_probable,2014-08-17,Kenema,0
12130,cum_confirmed,2014-08-17,Kenema,280
12131,death_suspected,2014-08-17,Kenema,1
12132,death_probable,2014-08-17,Kenema,0
12133,death_confirmed,2014-08-17,Kenema,124
12134,cfr,2014-08-17,Kenema,44.3
12135,etc_new_admission,2014-08-17,Kenema,0
12136,etc_currently_admitted,2014-08-17,Kenema,35
12137,etc_cum_admission,2014-08-17,Kenema,282
12138,etc_new_deaths,2014-08-17,Kenema,5
12139,etc_cum_deaths,2014-08-17,Kenema,172
12140,etc_new_discharges,2014-08-17,Kenema,1
12141,etc_cum_discharges,2014-08-17,Kenema,65
12142,cum_contacts,2014-08-17,Kenema,1477
12143,cum_completed_contacts,2014-08-17,Kenema,914
12144,contacts_followed,2014-08-17,Kenema,619
12145,new_contacts,2014-08-17,Kenema,16
12146,contacts_healthy,2014-08-17,Kenema,570
12147,contacts_ill,2014-08-17,Kenema,3
12148,contacts_not_seen,2014-08-17,Kenema,46
12149,new_completed_contacts,2014-08-17,Kenema,65
12150,percent_seen,2014-08-17,Kenema,93%
13833,population,2014-08-17,Kenema (IFRC),
13834,new_noncase,2014-08-17,Kenema (IFRC),
13835,new_suspected,2014-08-17,Kenema (IFRC),
13836,new_probable,2014-08-17,Kenema (IFRC),
13837,new_confirmed,2014-08-17,Kenema (IFRC),
13838,cum_noncase,2014-08-17,Kenema (IFRC),
13839,cum_suspected,2014-08-17,Kenema (IFRC),
13840,cum_probable,2014-08-17,Kenema (IFRC),
13841,cum_confirmed,2014-08-17,Kenema (IFRC),
13842,death_suspected,2014-08-17,Kenema (IFRC),
13843,death_probable,2014-08-17,Kenema (IFRC),
13844,death_confirmed,2014-08-17,Kenema (IFRC),
13845,cfr,2014-08-17,Kenema (IFRC),
13846,etc_new_admission,2014-08-17,Kenema (IFRC),
13847,etc_currently_admitted,2014-08-17,Kenema (IFRC),
13848,etc_cum_admission,2014-08-17,Kenema (IFRC),
13849,etc_new_deaths,2014-08-17,Kenema (IFRC),
13850,etc_cum_deaths,2014-08-17,Kenema (IFRC),
13851,etc_new_discharges,2014-08-17,Kenema (IFRC),
13852,etc_cum_discharges,2014-08-17,Kenema (IFRC),
13853,cum_contacts,2014-08-17,Kenema (IFRC),
13854,cum_completed_contacts,2014-08-17,Kenema (IFRC),
13855,contacts_followed,2014-08-17,Kenema (IFRC),
